epoch,lr,train_loss,train_delta_mse,train_q_mse,train_ee_mse,train_terminal_ee_mse,train_ee_dist,train_terminal_ee_dist,train_delta_abs,train_q_abs,train_smooth,train_joint_limit,train_fk_consistency,train_goal,val_loss,val_delta_mse,val_q_mse,val_ee_mse,val_terminal_ee_mse,val_ee_dist,val_terminal_ee_dist,val_delta_abs,val_q_abs,val_smooth,val_joint_limit,val_fk_consistency,val_goal
57.0,0.00012336922999750137,0.008761523998610422,0.004507668326552121,0.005235512672635733,0.0001408550932444107,7.384044483164343e-05,0.011283352592630231,0.011595627447375953,0.010555359745379552,0.01988761790541542,0.00011964666021660235,2.2337352487200397e-06,0.0,0.0,0.030358846784811697,0.005045778711625465,0.01502160696360884,0.0013866642118314377,0.0013098077238133615,0.021617146903557368,0.025062720558499216,0.011444045868167867,0.030283998480433078,0.00011581294469873473,2.038541518896408e-05,0.0,0.0
58.0,0.00011893996636109604,0.009099598538692227,0.004505151418477506,0.00515276141066339,0.00014455093040866032,0.00018891413730441286,0.010845431825563658,0.011855432626252263,0.0104193262886633,0.019120070859007184,0.00011577947687812319,1.2890209131254028e-06,0.0,0.0,0.02658842208584843,0.004983078985513903,0.014098037074902214,0.0011214820310185326,0.0011116532858470804,0.018241850458864183,0.022202869085213323,0.011326568738412356,0.029523511306520124,0.00012324686603927253,1.908940520488959e-05,0.0,0.0
59.0,0.00011454628962431177,0.009230706921629842,0.004507031989983672,0.005217345006387934,0.0001445616810638683,0.00022116474874362297,0.010839006165102173,0.01189871143588814,0.010487899442589665,0.019513256687149805,0.00011713710979695057,1.7288296942240184e-06,0.0,0.0,0.025376099474938275,0.005020652615300725,0.013697912178433965,0.0010949165656353723,0.0008504168632353107,0.018817549934000023,0.02150721671479586,0.01145172552358298,0.03000395391976125,0.00011941660858290144,5.155053818611082e-06,0.0,0.0
60.0,0.00011019253581563266,0.00852986711573477,0.004486619706207711,0.005118918217440731,0.00012381142585275788,7.99038059171419e-05,0.010287078733138631,0.010589279187401763,0.010388630263716395,0.01921607553529382,0.00011860343069122223,1.6250495427706632e-06,0.0,0.0,0.024421054057487797,0.005002047679444085,0.013294217739034228,0.0010190951223745795,0.0008581729619242547,0.018455808413535602,0.020971199856368732,0.011510889274907893,0.029391534428005336,0.0001248894471424793,9.118395662007326e-06,0.0,0.0
61.0,0.00010588300156443275,0.008108211224235341,0.0044854142014862175,0.0049676923545761914,8.379059959209686e-05,9.839364620527053e-05,0.009789190431204922,0.010689114463352604,0.010274373078415737,0.018594950786881222,0.00011680128779209137,1.1950240069350615e-06,0.0,0.0,0.027021105942561113,0.004981412647151076,0.014450505719032364,0.0011112934547927431,0.0012317122289228703,0.017328102074823052,0.021544353045965928,0.011165735008840098,0.028809786035648745,0.00011270508793370295,3.667077884523765e-05,0.0,0.0
62.0,0.00010162193986072173,0.008444374484228852,0.004492174135675783,0.00515196589506242,9.269662528587776e-05,0.0001478056057239808,0.009873888835925614,0.010986478392931015,0.01036358385829075,0.019024230530015434,0.00011591827469818125,1.9196461919184727e-06,0.0,0.0,0.020665768128817378,0.004978261374732983,0.012482582164876311,0.0006681767528908629,0.0009191326263418409,0.017106367172062643,0.02175419857214037,0.011820754053483366,0.02909765706099875,0.0001341952367201735,1.7055695929299497e-05,0.0,0.0
63.0,9.741355585795679e-05,0.008967809208549221,0.004492500646789452,0.0052130932048818105,0.0001318413687444661,0.0001815177721513126,0.009689265331900062,0.010703010781893143,0.010250062748070119,0.01857408153882492,0.00011547148616275883,1.0656106013392513e-06,0.0,0.0,0.029309380964165386,0.005035158285923511,0.015186945540924663,0.0012742214715955448,0.0013109097826115624,0.019271713206315506,0.023337873172198164,0.011539011361596525,0.030983230585736207,0.00010860634647561248,1.8735847647956294e-05,0.0,0.0
64.0,9.326200272306445e-05,0.007508880573099605,0.004469914229486852,0.004926876860258295,4.526448236877136e-05,3.901049127347568e-05,0.008612622771065661,0.009260784465721287,0.010123432706134756,0.018054660937987226,0.00011626936085736483,1.906519785391763e-06,0.0,0.0,0.027844981908766966,0.0050295866054627415,0.014896283783314845,0.0011820147084112339,0.0011803239754436007,0.017923076663807522,0.021541636360839743,0.011338741211774072,0.030085376075461325,0.00011408957026351792,2.1438471007050518e-05,0.0,0.0
65.0,8.917137753776572e-05,0.007959950904482047,0.00448030174664262,0.004919141302857731,7.179866607246637e-05,9.874996952902385e-05,0.008818646234322016,0.00972187937751065,0.010128093936726118,0.017808680877169674,0.00011642341423489016,1.0385020574416604e-06,0.0,0.0,0.02205524135653653,0.004961849137394021,0.013015510827669653,0.0008246427006851577,0.0007775403560359694,0.016870984914483595,0.020168616753224223,0.011605701536669198,0.02958058327871573,0.0001234994628990147,2.0689691174757705e-05,0.0,0.0
66.0,8.514571725525126e-05,0.007779766685042918,0.004474564321227457,0.004935765484405625,7.204827514754824e-05,3.6995225504505633e-05,0.008753961645822678,0.008957599804651011,0.010120245905093373,0.017968462809467893,0.00011659732081310474,1.0652322860507407e-06,0.0,0.0,0.028526303423024698,0.005043588634596737,0.01522059986775991,0.0012240660809587352,0.0012085430679621078,0.017934355062249375,0.021281863784142693,0.011456110337214758,0.030466106279417263,0.00011366713125168839,2.2111573968950214e-05,0.0,0.0
67.0,8.118899471619615e-05,0.007792907943417882,0.004471583779703864,0.004912354087143518,7.001299218851413e-05,5.306435740050919e-05,0.008744811973969523,0.00926160363181223,0.010090018524087979,0.017837001159314716,0.00011607175326911293,1.0291962834578319e-06,0.0,0.0,0.020717979596872178,0.004974298553823238,0.012358089147464404,0.0007757347929752735,0.0006001984147881327,0.016289954772219062,0.01970628408341073,0.011846082498792742,0.02948391254701209,0.00012842947119942377,1.3586914349960245e-05,0.0,0.0
68.0,7.730511472804546e-05,0.00781687684810837,0.00447675321450168,0.004914274899839889,5.983780442683041e-05,9.293411198873845e-05,0.008504313933146464,0.0093812541189085,0.010100390161610729,0.017720818187675888,0.00011569109489086634,1.0647273944858532e-06,0.0,0.0,0.02994359404811937,0.005032186492837622,0.01588282892181105,0.0012712721362113071,0.0014169528826269164,0.01943888259501975,0.02340438251849264,0.011221100714584415,0.030226987765598127,0.00011182992115149706,4.1050588879565724e-05,0.0,0.0
69.0,7.349791021144105e-05,0.008308791914940942,0.004480979221736056,0.00499353225517955,9.455507548342403e-05,0.0001265717045781263,0.00873978763423591,0.009632706409499198,0.010055446557036324,0.01773471838613061,0.00011522713229300506,9.67402271753793e-07,0.0,0.0,0.02705143469315548,0.005017111982102715,0.015474725409909356,0.0010773012099181242,0.0011723284973810656,0.017268210252533195,0.021069330329335004,0.01141460648056532,0.030167066898639697,0.00011635241784569054,5.7267143548883466e-05,0.0,0.0
70.0,6.977113841759141e-05,0.0077767275568074445,0.004468155311044633,0.004942498029219337,5.741839962443684e-05,8.578628219525013e-05,0.007889917300254786,0.008890359257778585,0.00998285842919591,0.017457310283089368,0.0001152688069122237,8.504702194231113e-07,0.0,0.0,0.023558300042451696,0.005000516980156836,0.014461537830677534,0.0008524366873464968,0.0009318708447045672,0.016819809601626923,0.02096243864536041,0.011657647448820902,0.03001864798382291,0.00011435661079557293,6.581704847508664e-05,0.0,0.0
71.0,6.61284772203184e-05,0.008163095957714951,0.0044786451400645536,0.004951350885377949,9.678964251268672e-05,7.834813703293154e-05,0.008495235726282156,0.008843150504301855,0.010010211912009797,0.017453038595643542,0.0001163713336997348,8.011692679709914e-07,0.0,0.0,0.022324054804499373,0.004952351574366193,0.013401048647986007,0.0008168840006223796,0.0008317652436185423,0.015495806948671148,0.018752764515410802,0.011507724912753176,0.02912957608493686,0.00012135743172639642,4.878178444550356e-05,0.0,0.0
72.0,6.257352148644e-05,0.007481011344356018,0.004463800891005934,0.004854847019341245,4.758147778998007e-05,3.604584993449789e-05,0.0077083726844729104,0.00834481325871477,0.009931824059394322,0.017191697656893552,0.00011628820652469368,1.0087292533238786e-06,0.0,0.0,0.022920458770803648,0.004959220031430207,0.013706824274277841,0.0008437459408063004,0.0008877254759163705,0.015690062050020596,0.01970503325803114,0.011334784088950207,0.02854171730711537,0.00012248603718303532,5.3321067969396916e-05,0.0,0.0
73.0,5.910977952807051e-05,0.008039812776300642,0.004482341173674066,0.004966502054865884,7.932154689361662e-05,9.17389743929874e-05,0.007819836862602892,0.008738840550046806,0.009968909838356415,0.017184023374785622,0.00011545992706812665,7.59643890817686e-07,0.0,0.0,0.02169384482275462,0.004965537380618586,0.013446152073036084,0.0007754992154330422,0.0007477132947195835,0.01497201624872224,0.018659060318061135,0.01148293245789885,0.028940052208185317,0.00012303251372434372,4.7417765369595985e-05,0.0,0.0
74.0,5.5740669640340145e-05,0.007748399223363236,0.004472224779197703,0.0049333759902787586,6.276458003396854e-05,5.8667097166968644e-05,0.007606878812259477,0.008291667062181205,0.009905832881919702,0.01703034677021845,0.00011647059055417236,7.928264384086621e-07,0.0,0.0,0.026247900424871167,0.005029774871733569,0.01495865881880774,0.001074314238784885,0.0009963733906548985,0.016694462090944412,0.019607379160378677,0.01137794409764045,0.02970282568359656,0.00011534085036157462,3.837243151944094e-05,0.0,0.0
75.0,5.246951672795063e-05,0.008031866273084188,0.004473102801172508,0.004930161377082339,8.218146598238143e-05,8.871709195084238e-05,0.0075543470274587335,0.008263035739891091,0.00986905926024833,0.016832681734266646,0.00011404526944307096,7.284723312587131e-07,0.0,0.0,0.022274293878014804,0.004964068704753043,0.013424032981797833,0.0008072502378965629,0.0008395695758773385,0.01595111994729301,0.019686148125968386,0.011588488463560486,0.029028446088186236,0.0001234719098008219,4.122137324450726e-05,0.0,0.0
76.0,4.929954902389537e-05,0.008027020613197,0.004477228760132667,0.005029749865917195,8.1995790515229e-05,6.973776201199242e-05,0.007539967970162355,0.008170495167911022,0.009900211503449087,0.017022607369859524,0.0001145795078209486,8.368770208547658e-07,0.0,0.0,0.022818257572624612,0.005001265814931484,0.013949231793816819,0.0008415902033537678,0.0008065140558919964,0.0159599795979524,0.0195668738995694,0.01162986074704066,0.029412642313114017,0.00012304130196384233,3.898641929543668e-05,0.0,0.0
77.0,4.623389490358338e-05,0.007631949616045851,0.004468305257085363,0.004849916381764773,4.671579120815986e-05,8.857435799430753e-05,0.007244134553983261,0.008279881498683554,0.009877314928109211,0.016799545811086915,0.00011581322380603083,7.266293458469236e-07,0.0,0.0,0.022086236324017204,0.004979315908560209,0.013725591090003379,0.0007928424694992067,0.0007694966138879849,0.015975556130230915,0.0198085076179447,0.011603013753555104,0.029169840075945877,0.00012452540085509784,4.9200818464467346e-05,0.0,0.0
78.0,4.327557979751058e-05,0.007807599662762191,0.0044681958418075355,0.004844104964371096,5.583360835822167e-05,0.00011772900835430233,0.00719083469793441,0.008151577545800958,0.009845427482510848,0.01659544446041973,0.00011626132871747321,7.540374117110569e-07,0.0,0.0,0.021077591324161614,0.005007405799985321,0.012803947274703398,0.0007614552406140006,0.0006822594021447211,0.01598972734827243,0.019798233509674423,0.011885609907636296,0.02938225983783267,0.00013318975251996697,1.109797280953305e-05,0.0,0.0
79.0,4.0427523205524896e-05,0.007347175366325863,0.004458209865681768,0.004816616336939915,3.8466834360245656e-05,3.0035901483737244e-05,0.006868979399210134,0.007461113404256394,0.009813422654057935,0.016572091604367973,0.00011731481513634712,7.780621591747902e-07,0.0,0.0,0.0202865363239429,0.004976045415161457,0.01252281396727249,0.0007488830098287642,0.0005178827704926856,0.0149121218891509,0.01824526251179212,0.011611221617251848,0.028897650375748513,0.0001276768503623398,1.1122962621275917e-05,0.0,0.0
80.0,3.7692535815632644e-05,0.00784224014058121,0.00446577042555695,0.004896924051968449,6.009179495290739e-05,0.0001070780467861199,0.006914287521244966,0.007716040189258417,0.009785933059929194,0.01638622446352668,0.00011685121094872313,6.50759820636188e-07,0.0,0.0,0.019475841756860467,0.004952940361622346,0.011807347251962084,0.0006970707746445516,0.0005472075537068867,0.015228609626990606,0.01858776550907947,0.011621266145442352,0.028292968603935032,0.00013356244195075886,1.0914938262544918e-05,0.0,0.0
81.0,3.507331673018857e-05,0.007744145789768288,0.00446330220406802,0.00483841595085045,6.74871729656716e-05,6.032274296000543e-05,0.006888106036902642,0.007283231385349044,0.009752715043814258,0.01629881681494993,0.00011565000333127076,6.560601655240935e-07,0.0,0.0,0.01999908509595593,0.004971111957440714,0.012376779004402214,0.0007201779501857629,0.0005436727891660145,0.015202365325168386,0.019013724464457482,0.011631049715329847,0.028920698472008597,0.00013029715146088716,1.3512064950682487e-05,0.0,0.0
82.0,3.257245080220785e-05,0.00810902038226243,0.004480521944276703,0.004902128348927389,7.064611114029113e-05,0.00015507059821184848,0.006850783420855987,0.008136830157107599,0.009792331738104934,0.01633819870320522,0.00011497118122118722,6.390295915592151e-07,0.0,0.0,0.022767471551634996,0.004995239296799362,0.01328269160012869,0.0009175362074827598,0.0006496515337588692,0.015767832689338408,0.01883902637188735,0.011452814800756389,0.029084364714704027,0.00012547775821292547,1.4807186076646456e-05,0.0,0.0
83.0,3.019240608442816e-05,0.00759555194571055,0.00446530529005079,0.0048141267114534736,4.8781057982360286e-05,7.65227168959804e-05,0.00655173756649406,0.00726942016995819,0.009719374431299568,0.016120660634171634,0.00011585982423643701,5.774516666720193e-07,0.0,0.0,0.019475725138989698,0.004959305743108282,0.012007519283639847,0.0006862731965507233,0.0005476888754362305,0.01455776691894795,0.018518254780172386,0.011634857807934407,0.02820367889944464,0.00013179178238745213,1.3558940108829616e-05,0.0,0.0
84.0,2.7935531393639787e-05,0.007748290006985352,0.004466009961004867,0.004855751684056174,6.119803431317075e-05,7.887257703150765e-05,0.0065754304422614915,0.007217445075053787,0.009740988970663786,0.01619162427200863,0.00011589374265874019,5.703418438025935e-07,0.0,0.0,0.019987285197605727,0.00495679622946268,0.012202635265193898,0.0007271820819335621,0.0005501269462480777,0.015206865620890969,0.018965589904539348,0.011629569544609576,0.028772891466658502,0.00013423898730677332,1.290980780922313e-05,0.0,0.0
85.0,2.5804053992686677e-05,0.007690449121543639,0.00446411321638866,0.004802542791050712,5.096089609244383e-05,0.00010319636494722497,0.00629609914068462,0.0072721722491644845,0.00968812888111397,0.015935024740510863,0.00011712945510842886,5.031367750640503e-07,0.0,0.0,0.021592089096004918,0.004978226343063468,0.012984214265685056,0.0008324161004523256,0.0005969383585115569,0.015370050107403735,0.01877617657844924,0.011498003218086346,0.029055339421649447,0.00013019421890086706,1.3462784170184447e-05,0.0,0.0
86.0,2.38000773924272e-05,0.007116749940383745,0.0044519410366378395,0.0047704157114415845,2.067671851963245e-05,2.2313321407444497e-05,0.006003802914607648,0.006606128302054652,0.009666205025195709,0.015958638240655066,0.00011764474021629363,5.861160198531918e-07,0.0,0.0,0.019935576213624774,0.004955772349831954,0.012202449821128926,0.000743387057850743,0.00047933031776695124,0.015059630346453946,0.018068019119396685,0.011496089748106897,0.02841182735168421,0.0001294342244002527,1.227192842383447e-05,0.0,0.0
87.0,2.1925579275822772e-05,0.0073006923599841555,0.004453172693857346,0.0047592604010937515,3.4444815493245175e-05,3.918907843719387e-05,0.006062576015626135,0.006582029640117181,0.009646574087186124,0.015851226902528433,0.00011725875724920205,5.601064831805646e-07,0.0,0.0,0.01946857967218644,0.004950921364523265,0.012234100413762895,0.0006943583936074596,0.0004834483972680774,0.014464095091737319,0.01787572728611193,0.011487912596107965,0.028299519729220353,0.00012738385169832028,1.5503225633234817e-05,0.0,0.0
88.0,2.018240954620356e-05,0.007541607894666031,0.004460388177367063,0.0048042329989368675,5.139375613991415e-05,5.310586020072915e-05,0.006255859682227163,0.00693052692580782,0.009647061643144151,0.015810905787029574,0.00011674948366596121,5.285002326424478e-07,0.0,0.0,0.018518931424027794,0.004970965462579066,0.012440885935620082,0.0006019003152054486,0.0004338651125259335,0.014166372180267497,0.01790704911185398,0.011591496954664405,0.028531850329943795,0.0001324881524831161,1.5033511858776582e-05,0.0,0.0
89.0,1.8572288501637315e-05,0.007372382039487985,0.004458576825138498,0.004786210309511269,4.543468640535672e-05,2.016115196149e-05,0.005925750085602479,0.0062816046313636815,0.00962941695081417,0.015707659596195977,0.00011719007775385133,5.095710169670683e-07,0.0,0.0,0.018741506151735712,0.004967988200463912,0.012415798230063791,0.0006134071827956013,0.0004748283810223912,0.01412107730112573,0.018001778041714895,0.011566523511676485,0.028242209040727773,0.0001346134240772371,1.6530415689835953e-05,0.0,0.0
90.0,1.7096805137202745e-05,0.007498147643563538,0.004458005966634089,0.004775085152348047,5.7153493322443015e-05,2.5060354239859028e-05,0.006017654475617831,0.0064653223258751705,0.009622912005672401,0.01567620346802276,0.00011745183508650843,5.257218424745289e-07,0.0,0.0,0.019611830882926458,0.004964778400151914,0.01242570758960833,0.0006727549158251693,0.0005665274180327675,0.014293071511392405,0.01828760680261633,0.011581144974086067,0.028417935976605923,0.00013429970327486624,1.76010104601153e-05,0.0,0.0
91.0,1.5757415576843278e-05,0.007659919634959665,0.004467189630074584,0.004831581045161936,5.5664920751420455e-05,7.147842461703229e-05,0.005960588470385788,0.006640166516339178,0.00962539212875447,0.015780561754531068,0.00011690871760779853,4.771332768695929e-07,0.0,0.0,0.018519180378983736,0.004955992494385965,0.012195916049557902,0.0006164632056740003,0.0004311423127643645,0.01400549566854158,0.017512022742818368,0.011521589490451439,0.028201104570218346,0.00013684875196651,1.642185720126746e-05,0.0,0.0
92.0,1.4555441636348516e-05,0.007405567263732534,0.004454446426734765,0.004794285980905497,3.7034659565001016e-05,5.9258045047544736e-05,0.005771314149854651,0.0064803883818708614,0.009564981825793862,0.015594672168648696,0.00011695482410381934,4.6933978140544385e-07,0.0,0.0,0.018938982322279266,0.004972728919663265,0.012396869306485314,0.0006337307977986949,0.0004744842390759466,0.014278608001196055,0.01779372362156597,0.01163812586894549,0.02845123204971343,0.0001347427642501696,1.606073109448812e-05,0.0,0.0
93.0,1.3492069518881642e-05,0.00737388197483188,0.004459751210673631,0.004753973557415111,3.354167119340263e-05,6.529268472425287e-05,0.005822798931818955,0.0064993198825484995,0.009585778117444736,0.015596429283353433,0.00011679693140265037,4.7099296194322053e-07,0.0,0.0,0.019062464914254708,0.004965077727786418,0.012249115230480263,0.0006494927237695936,0.0004903410799847436,0.014031287327553833,0.018006253550516167,0.011585540677798668,0.028031311892965413,0.00013108996882528728,1.6279165068684322e-05,0.0,0.0
94.0,1.2568348644340139e-05,0.007613312902720395,0.004464702073118379,0.004801243123863828,6.707684568042996e-05,2.3789065207326896e-05,0.005916742300731637,0.006221720060921085,0.00960675787367738,0.015559938072904376,0.00011685860086814396,5.353669291782779e-07,0.0,0.0,0.018051904481640645,0.004945531557680971,0.011659985069839974,0.0006040655421742724,0.0004096218042601232,0.014008203739888172,0.01743329966394994,0.011646671922491924,0.028224651086273925,0.00013431945446006362,7.1799922188236415e-06,0.0,0.0
95.0,1.1785190613705043e-05,0.0073697223733061755,0.004455831120380866,0.00476587710091781,3.8374709880703755e-05,4.7120518174098705e-05,0.005763415035429236,0.006357303949522989,0.009586202682244329,0.015540892210205128,0.00011669713610707622,4.5951465800808215e-07,0.0,0.0,0.01783849826654764,0.004931560277220965,0.011546960542072618,0.0006074504230002917,0.0003507357753203935,0.013650150306438874,0.016956327839937734,0.011521271652767251,0.027928766652323366,0.00013169394924587873,8.077702768777148e-06,0.0,0.0
96.0,1.1143368309400727e-05,0.007541193412378828,0.004454698242403266,0.004794216245139416,5.098898885455819e-05,5.787231127354491e-05,0.005798678978971704,0.006278326426368553,0.009577267714694969,0.015558666755788195,0.00011740057479504214,5.08813807953099e-07,0.0,0.0,0.017904699654603763,0.004932815523145974,0.011585798197011471,0.0006170514518642068,0.0003339301619897454,0.013746306132219855,0.01676537608823235,0.011514808623822497,0.02810528722007713,0.00013045281374584342,7.871098703102982e-06,0.0,0.0
97.0,1.0643515132553402e-05,0.007070259492006917,0.004447980403605179,0.0047122621626917455,2.051286113363225e-05,1.8385077608161408e-05,0.005506570580292062,0.006053319651621093,0.009545300095030705,0.015429332845205073,0.00011710636858486651,4.426787263329068e-07,0.0,0.0,0.0176152638865818,0.00492426914721535,0.01140084262871943,0.0006022263068963579,0.00032052352413231467,0.013698220077413515,0.016680107451021123,0.011443484607477078,0.027695557965179446,0.00013153495245235523,8.126004893243291e-06,0.0,0.0
98.0,1.0286124377900626e-05,0.007234365383863495,0.004453264402570344,0.004734480695320282,3.1346595007351306e-05,3.152084132133466e-05,0.005591433333023493,0.0061404462447979345,0.009554107195933716,0.015421689974056768,0.00011644840255987696,4.864852984402731e-07,0.0,0.0,0.017665500934765346,0.004938664750869468,0.011615508037326049,0.0005858724694385236,0.0003511596375418679,0.0137367713337642,0.01698542772563266,0.011537579138721263,0.027997113269043812,0.00013428606342860103,8.20717795408743e-06,0.0,0.0
99.0,1.007154874696892e-05,0.007463092492060296,0.004458274566326257,0.004795717787698166,4.0254486509822315e-05,6.61966877478808e-05,0.005696452430361376,0.0064625334789937825,0.009548223212832843,0.01551723053183501,0.00011631652721438275,4.133860739994292e-07,0.0,0.0,0.0176984563092193,0.004935125356158163,0.011551022187322665,0.0005958971183905178,0.00034068525254640726,0.013897022752465344,0.0169935567193802,0.011543785691830009,0.028038414263884065,0.00013263018535769974,8.110948486326972e-06,0.0,0.0
100.0,1e-05,0.007445324288919975,0.004459092587319677,0.004742917928793925,4.4264799891293604e-05,5.543351666220708e-05,0.0056725095097541565,0.006373071093126547,0.009560391799770602,0.015418718449075598,0.00011628814764941751,4.905177867052902e-07,0.0,0.0,0.017727812012544447,0.004939861625126323,0.011627784256707394,0.0005882442606660289,0.0003615964346994081,0.013867554982902756,0.0170862630895171,0.011551232474615614,0.028045341395391304,0.00013301568785235475,8.788698689983839e-06,0.0,0.0
